Time (s),Position (m),Velocity (m/s),Acceleration (m/s^2),EMF (V)
0.994,-0.08499853754523011,0.0,0.0735508773523391,8.928480171546643e-09
0.995,-0.08499853754523011,0.0,0.0735508773523391,8.90405194530658e-09
0.996,-0.08499853754523011,0.0,0.0735508773523391,8.879353563842183e-09
0.997,-0.08499853754523011,0.0,0.0735508773523391,8.85438879572215e-09
0.998,-0.08499853754523011,0.0,0.0735508773523391,8.829161422914676e-09
0.999,-0.08499853754523011,0.0,0.0735508773523391,8.803675160416104e-09
1.0,-0.08499853754523011,0.0,0.0735508773523391,8.77793375001433e-09
1.0010000000000001,-0.08499853754523011,0.0,0.0735508773523391,8.751940876568058e-09
1.002,-0.08499853754523011,0.0,0.0735508773523391,8.72570021825226e-09
1.0030000000000001,-0.08499853754523011,0.0,0.0735508773523391,8.699215426436378e-09
1.004,-0.08499853754523011,0.0,0.0735508773523391,8.67249013241795e-09
1.0050000000000001,-0.08499853754523011,0.0,0.0735508773523391,8.6455279457176e-09
1.006,-0.08499853754523011,0.0,0.0735508773523391,8.618332449077316e-09
1.0070000000000001,-0.08499853754523011,0.0,0.0735508773523391,8.590907203468053e-09
1.008,-0.08499853754523011,0.0,0.0735508773523391,8.563255743082044e-09
1.0090000000000001,-0.08499853754523011,0.02742017239376602,0.0735508773523391,8.535381578661405e-09
1.01,-0.08497111737283634,0.09674472484269017,0.07036248521352909,4.791106515245899e-09
1.0110000000000001,-0.08487437264799365,0.1662873637027777,0.05911309860391268,-4.621310731073883e-09
1.012,-0.08470808528429087,0.23601575492716187,0.03977735863847346,-1.4109007581844085e-08
1.0130000000000001,-0.0844720695293637,0.30589742900075567,0.012333666205082089,-2.3761451301114368e-08
1.014,-0.08416617210036295,0.37589979561253584,-0.02323580228337798,-3.367170039797692e-08
1.0150000000000001,-0.08379027230475042,0.4459901584152961,-0.06694508084297357,-4.393826776938521e-08
1.016,-0.08334428214633512,0.5161357298680757,-0.11880440158893989,-5.4667172122779554e-08
1.0170000000000001,-0.08282814641646705,0.5863036461574533,-0.17882018413173772,-6.597425063531411e-08
1.018,-0.08224184277030959,0.6564609821928,-0.24699502670818657,-7.798781909555344e-08
1.0190000000000001,-0.08158538178811679,0.7265747666716276,-0.3233276990561862,-9.085178461492727e-08
1.02,-0.08085880702144517,0.796611997210035,-0.40781313704125927,-1.0472934059664023e-07
1.0210000000000001,-0.08006219502423513,0.8665396555343348,-0.5004424390424267,-1.198074068851595e-07
1.022,-0.0791956553687008,0.9363247227287677,-0.6012028641045589,-1.3630202211450985e-07
1.0230000000000001,-0.07825933064597203,1.005934194535309,-0.7100778318637176,-1.544649538319691e-07
1.024,-0.07725339645143672,1.0753350967004187,-0.8270469242515441,-1.7459187067655884e-07
1.025,-0.0761780613547363,1.1444945003646259,-0.9520858889841504,-1.9703252647184657e-07
1.026,-0.07503356685437168,1.2133795374898417,-1.085166644840502,-2.2220354917137655e-07
1.027,-0.07382018731688184,1.2819574163198997,-1.2262572887346699,-2.5060462251825766e-07
1.028,-0.07253822990056194,1.3501954368696656,-1.3753221045858213,-2.828391166484174e-07
1.029,-0.07118803446369228,1.4180610064376014,-1.5323215739892702,-3.196405952803537e-07
1.03,-0.06976997345725468,1.4393314968756825,-1.6972123886913166,-3.619071475890005e-07
1.031,-0.068330641960379,1.437460784573661,-1.8645765162350008,-3.968933776381408e-07
1.032,-0.06689318117580534,1.4354243095133346,-2.031723119092402,-4.288417764779241e-07
1.033,-0.065457756866292,1.4332224077039115,-2.1986329225241854,-4.639907229069913e-07
1.034,-0.06402453445858809,1.4308553518769915,-2.3652866908618497,-5.027262933185148e-07
1.035,-0.0625936791067111,1.4283228978187574,-2.5316652201498724,-5.454893509589053e-07
1.036,-0.06116535620889234,1.425625194608777,-2.6977492780357744,-5.927843335633245e-07
1.037,-0.05973973101428356,1.4227625087873859,-2.8635196495019115,-6.451902686177283e-07
1.038,-0.05831696850549617,1.4197351257957795,-3.028957150523701,-7.033734389100735e-07
1.039,-0.05689723337970039,1.416543349976017,-3.194042630267397,-7.681025784986515e-07
1.04,-0.05548069002972437,1.4131875045710165,-3.358756973287864,-8.402671468458642e-07
1.041,-0.054067502525153355,1.4096679317245606,-3.523081101726354,-9.208993351091702e-07
1.042,-0.05265783459342879,1.4059849924812906,-3.6869959775082806,-1.01120066831826e-06
1.043,-0.0512518496009475,1.4021390667867124,-3.8504826045409875,-1.1125742916600241e-06
1.044,-0.04984971053416079,1.3981305534871897,-4.013522030911536,-1.2266643186760481e-06
1.045,-0.0484515799806736,1.3939598703299523,-4.176095351084466,-1.3554039950382113e-06
1.046,-0.047057620110343645,1.389627453963087,-4.338183708099576,-1.5010749214115548e-06
1.047,-0.04566799265638056,1.3851337599355462,-4.4997682957697025,-1.6663802223146432e-06
1.048,-0.04428285889644501,1.3804792626971405,-4.660830360878487,-1.8545353969534947e-06
1.049,-0.04290237963374787,1.375664455598545,-4.821351205378154,-2.0693817171906566e-06
1.05,-0.04152671517814933,1.3706898508912937,-4.981312188587288,-2.3155285485034077e-06
1.051,-0.04015602532725803,1.365555979727785,-5.140694729388601,-2.598533006886097e-06
1.052,-0.03879046934753025,1.3602633921612755,-5.299480308426715,-2.92512813110319e-06
1.053,-0.03743020595536897,1.3548126571458874,-5.457650470305934,-3.3035145380471253e-06
1.054,-0.03607539329822308,1.3492043625365997,-5.615186825788014,-3.7437357584551847e-06
1.055,-0.034726188935686485,1.3434391150892584,-5.772071053989944,-4.2581647357104995e-06
1.056,-0.033382749820597225,1.3375175404605655,-5.9282849045817185,-4.862139212102093e-06
1.057,-0.03204523228013666,1.3314402832080903,-6.08381019998411,-5.5747982690695405e-06
1.058,-0.030713791996928565,1.3252080067902574,-6.238628837566446,-6.420193150312934e-06
1.059,-0.029388583990138308,1.3188213935663595,-6.392722791844383,-7.428775757775403e-06
1.06,-0.02806976259657195,1.3122811447965448,-6.54607411667768,-8.639412617893157e-06
1.061,-0.026757481451775405,1.3055879806418287,-6.698664947467977,-1.0102138091224964e-05
1.062,-0.025451893471133576,1.2987426401640827,-6.850477503356561,-1.1881959907003216e-05
1.063,-0.024153150830969493,1.2917458813260452,-7.001494089422152,-1.4064181672776215e-05
1.064,-0.02286140494964345,1.284598480991311,-7.151697098878669,-1.6761941759036617e-05
1.065,-0.02157680646865214,1.2773012349243416,-7.301069015273008,-2.01270372339262e-05
1.066,-0.020299505233727796,1.2698549577904548,-7.449592414682814,-2.436569201658119e-05
1.067,-0.01902965027593734,1.2622604831558357,-7.597249967914263,-2.9761889067226373e-05
1.068,-0.017767389792781505,1.254518663487525,-7.744024442699825,-3.6712477612794424e-05
1.069,-0.01651287112929398,1.2466303701534307,-7.889898705896049,-4.5780951211001674e-05
1.07,-0.01526624075914055,1.2385964934223168,-8.034855725681332,-5.778140776275803e-05
1.071,-0.014027644265718233,1.2304179424638149,-8.178878573753694,-7.391228070676684e-05
1.072,-0.012797226323254418,1.2220956453484115,-8.321950427528556,-9.597379696209305e-05
1.073,-0.011575130677906007,1.2136305490474617,-8.464054572336511,-0.00012672895194412755
1.074,-0.010361500128858545,1.2050236194331752,-8.605174403621099,-0.00017051427584074445
1.075,-0.00915647650942537,1.19627584127863,-8.745293429136584,-0.00023428839374225934
1.076,-0.00796020066814674,1.187388218257759,-8.884395271145728,-0.0003294386070901295
1.077,-0.006772812449888981,1.178361772945364,-9.022463668617561,-0.0004748243738332124
1.078,-0.0055944506769436166,1.1691975468170996,-9.159482479425161,-0.0007014616264184512
1.079,-0.004425253130126517,1.1598966002494921,-9.29543568254343,-0.0010576687861431945
1.08,-0.0032653565298770247,1.1504600125199191,-9.430307380246857,-0.0016058492586030323
1.081,-0.0021148965173571057,1.1408888818066294,-9.564081800307314,-0.0023792697013450964
1.082,-0.0009740076355504762,1.1311843251887241,-9.696743298191805,-0.0032475293015152475
1.083,0.00015717668963824796,1.1213474786461752,-9.828276359260261,-0.0037847164581232516
1.084,0.0012785241682844231,1.1113794970598072,-9.958665600963306,-0.0035624451806315167
1.085,0.0023899036653442303,1.1012815542113148,-10.087895775040026,-0.002708229998774961
1.086,0.003491185219555545,1.0910548427832456,-10.215951769715762,-0.0017029999353339097
1.087,0.004582240062338791,1.0807005743590177,-10.34281861189986,-0.0008218088555254728
1.088,0.005662940636697809,1.0702199794229017,-10.468481469383466,-7.120469968692098e-05
1.089,0.006733160616120711,1.0596143073600395,-10.592925653037293,0.0006461936967025273
1.09,0.007792774923480751,1.0488848264564241,-10.71613661900939,0.0014266062690341135
1.091,0.008841659749937175,1.0380328238989205,-10.838099970922928,0.0022885719832490205
1.092,0.009879692573836096,1.0270596057752455,-10.958801462073966,0.003073492243028552
1.093,0.010906752179611342,1.0159664970739866,-11.078226997629226,0.0034502017203826185
1.094,0.011922718676685328,1.004754841684584,-11.196362636823876,0.0032204379374163625
1.095,0.012927473518369911,0.9934260023973489,-11.313194595159294,0.0025798893025257173
1.096,0.01392089952076726,0.9819813609034437,-11.428709246600844,0.0018780390584295977
1.097,0.014902880881670704,0.9704223177949032,-11.542893125775663,0.0013100113787499006
1.098,0.015873303199465606,0.9587502925646131,-11.655732930170418,0.0009066363724329095
1.099,0.016832053492030218,0.946966723606331,-11.767215522329096,0.0006340457610567936
1.1,0.01777902021563655,0.9350730682146661,-11.877327932050761,0.00045163628786167704
1.101,0.018714093283851214,0.923070802585099,-11.986057358587352,0.0003284895421514248
1.102,0.019637164086436315,0.910961421813962,-12.093391172841432,0.00024393556952707904
1.103,0.020548125508250276,0.8987464398984591,-12.199316919563987,0.00018472287573015488
1.104,0.021446871948148736,0.8864273897366455,-12.303822319552179,0.00014241543293186035
1.105,0.02233329933788538,0.8740058231274483,-12.406895271847137,0.00011159807562509753
1.106,0.02320730516101283,0.8614833107706458,-12.508523855931724,8.874204472164514e-05
1.107,0.024068788471783474,0.8488614422668885,-12.608696333928311,7.150668302454375e-05
1.108,0.024917649914050363,0.8361418261176781,-12.707401152796553,5.8310539357413104e-05
1.109,0.025753791740168043,0.8233260897253879,-12.804626946531169,4.806558718722547e-05
1.11,0.026577117829893433,0.8104158793932423,-12.900362538359703,4.0010196224927845e-05
1.111,0.027387533709286677,0.7974128603253386,-12.994596942940312,3.360244683170484e-05
1.112,0.028184946569612016,0.7843187166266239,-13.087319368559537,2.845082396952914e-05
1.113,0.02896926528623864,0.7711351513029188,-13.178519219330074,2.4268430376518944e-05
1.114,0.02974040043754156,0.7578638862608934,-13.268186097388556,2.084224067513681e-05
1.115,0.03049826432380245,0.7445055965309243,-13.356309805093307,1.8012131587536396e-05
1.116,0.031242769920333376,0.7310601444876753,-13.44288022329458,1.565634478748848e-05
1.117,0.03197383006482105,0.7175291611087464,-13.527887216839657,1.3681318559146396e-05
1.118,0.0326913592259298,0.7039143119914039,-13.611320840224396,1.2014491841503096e-05
1.119,0.033395273537921204,0.6902172656460723,-13.693171341618745,1.0599038897205602e-05
1.12,0.03408549080356728,0.6764396934963098,-13.773429163205497,9.390073138833162e-06
1.121,0.03476193049706359,0.662583269878833,-13.852084941519022,8.351852983262057e-06
1.122,0.035424513766942424,0.6486496720434916,-13.929129507784005,7.455703755305147e-06
1.123,0.036073163438985915,0.6346405801532939,-14.004553888254176,6.678457290140058e-06
1.124,0.03670780401913921,0.6205576772843819,-14.078349304551072,6.001269668354591e-06
1.125,0.03732836169642359,0.6064026494260558,-14.150507174002744,5.408717817365815e-06
1.1260000000000001,0.03793476434584964,0.5921771854807489,-14.221019109982517,4.888103651595628e-06
1.127,0.03852694153133039,0.5778829772640536,-14.289876922247721,4.4289140028087714e-06
1.1280000000000001,0.03910482450859445,0.5635217195046951,-14.357072617278424,4.02239845099034e-06
1.129,0.039668346228099144,0.5490951098445572,-14.42259839861618,3.6612370721946575e-06
1.1300000000000001,0.0402174413379437,0.5346048488386573,-14.486446667202758,3.3392772651723563e-06
1.131,0.04075204618678236,0.5200526399551713,-14.54861002171888,3.051324017412358e-06
1.1320000000000001,0.04127209882673753,0.5054401895754079,-14.60908125892297,2.7929717857503613e-06
1.133,0.04177753901631294,0.490769206993835,-14.667853373989878,2.5604689872279367e-06
1.1340000000000001,0.04226830822330677,0.4760414044180534,-14.724919560849626,2.350608197292497e-06
1.135,0.042744349627724824,0.46125849696882265,-14.780273212526144,2.160636729382901e-06
1.1360000000000001,0.043205608124693644,0.44642220268003535,-14.833907921476005,1.9881834612314716e-06
1.137,0.04365203032737368,0.43153424249874295,-14.885817479927175,1.8311986794467823e-06
1.1380000000000001,0.04408356456987242,0.4165963402851298,-14.935995880217725,1.6879044069778316e-06
1.139,0.04450016091015755,0.4016102228125395,-14.984437315134599,1.5567532119609511e-06
1.1400000000000001,0.04490177113297009,0.3865776197674479,-15.031136178252336,1.4363939096520828e-06
1.141,0.04528834875273754,0.37150026374949036,-15.076087064271809,1.3256428907487744e-06
1.1420000000000001,0.04565984901648703,0.3563798902714351,-15.11928476935896,1.2234600610289557e-06
1.143,0.046016228906758466,0.34121823775920895,-15.160724291483543,1.1289285754965499e-06
1.1440000000000001,0.04635744714451768,0.32601704755187166,-15.20040083075787,1.041237706208576e-06
1.145,0.04668346419206955,0.3107780639016425,-15.238309789775531,9.596683076967386e-07
1.1460000000000001,0.046994242255971194,0.29550303397387295,-15.27444677395014,8.835804423705952e-07
1.147,0.04728974528994507,0.280193707847074,-15.308807591854078,8.124028080773464e-07
1.1480000000000001,0.04756993899779214,0.2648518385128886,-15.341388255557227,7.456236734570602e-07
1.149,0.04783479083630503,0.24947918187612017,-15.372184980965702,6.827830782535719e-07
1.1500000000000001,0.04808427001818115,0.23407749675470346,-15.4011941881606,6.234660975774786e-07
1.151,0.048318347514935855,0.2186485448797333,-15.428412501736728,5.672970027397176e-07
1.1520000000000001,0.04853699605981559,0.2031940908954366,-15.453836751141349,5.139341790960521e-07
1.153,0.04874019015071102,0.1877159023592,-15.47746397101291,4.6306568377829637e-07
1.154,0.04892790605307022,0.17221574974154563,-15.499291401519796,4.14405344917248e-07
1.155,0.049100121802811765,0.15669540642614166,-15.519316488699044,3.6768931871084614e-07
1.156,0.049256817209237906,0.14115664870981237,-15.537536884795106,3.226730337950361e-07
1.157,0.04939797385794772,0.12560125580251458,-15.553950448598572,2.791284620133353e-07
1.158,0.04952357511375023,0.11003100982736391,-15.568555245784912,2.3684166371289794e-07
1.159,0.049633606123577596,0.0944476958206093,-15.58134954925321,1.956105620526594e-07
1.16,0.0497280538193982,0.07885310173165827,-15.59233183946491,1.5524290709625737e-07
1.161,0.049806906921129865,0.06324901842305153,-15.601500804782544,1.1555439442319766e-07
1.162,0.049870155939552914,0.04763723967048872,-15.60885534180848,7.636690721032308e-08
1.163,0.0499177931792234,0.032019562162801996,-15.614394555723651,3.750685323118417e-08
1.164,0.049949812741386206,0.01639778550198301,-15.618117760626303,-1.19642931488156e-09
1.165,0.04996621052688819,0.0007737122031553634,-15.62002447987072,-3.991222176929897e-08
1.166,0.04996698423909134,-0.014850852305396733,-15.620114446405971,-7.880995451713452e-08
1.167,0.049952133386785946,-0.030474099682258116,-15.618387603114646,-1.1806073894416549e-07
1.168,0.04992165928710369,-0.04609421867285335,-15.614844103151594,-1.578389253340685e-07
1.169,0.049875565068430834,-0.061709395109474374,-15.609484310282657,-1.983237102905068e-07
1.17,0.04981385567332136,-0.07731781191125464,-15.602308799223415,-2.3970081878474697e-07
1.171,0.04973653786141011,-0.09291764908419409,-15.593318355977921,-2.8216428741127867e-07
1.172,0.04964362021232591,-0.10850708372113393,-15.582513978177431,-3.2591837790243476e-07
1.173,0.04953511312860478,-0.12408429000178278,-15.569896875419161,-3.7117965307327754e-07
1.174,0.049411028838602995,-0.13964743919268996,-15.555468469605,-4.1817925110164473e-07
1.175,0.049271381399410306,-0.15519469964727184,-15.539230395280269,-4.671653990472308e-07
1.176,0.04911618669976303,-0.17072423680578652,-15.521184499972447,-5.184062124920581e-07
1.177,0.048945462462957244,-0.18623421319535827,-15.501332844529912,-5.721928352582733e-07
1.178,0.048759228249761886,-0.20172278842995284,-15.479677703460684,-6.288429823617445e-07
1.179,0.04855750546133193,-0.21718811921040337,-15.456221565271157,-6.887049599129528e-07
1.18,0.048340317342121526,-0.2326283593243833,-15.43096713280483,-7.521622488982836e-07
1.181,0.048107688982797145,-0.2480416596464342,-15.403917323581064,-8.196387558852288e-07
1.182,0.04785964732315071,-0.26342616813793784,-15.375075270133806,-8.916048528808601e-07
1.183,0.047596221155012775,-0.27878002984714334,-15.344444320350323,-9.685843528506565e-07
1.184,0.04731744112516563,-0.29410138690914056,-15.31202803780996,-1.0511625959540076e-06
1.185,0.04702333973825649,-0.30938837854588785,-15.277830202122848,-1.139995857964578e-06
1.186,0.0467139513597106,-0.32463914106618275,-15.241854809268675,-1.2358223358978423e-06
1.187,0.04638931221864442,-0.339851807865691,-15.204106071935398,-1.3394750207648947e-06
1.188,0.046049460410778724,-0.3550245094269192,-15.164588419857992,-1.4518968347222825e-06
1.189,0.045694435901351804,-0.370155373319241,-15.123306500157186,-1.5741584942752219e-06
1.19,0.045324280528032564,-0.38524252419887073,-15.080265177678205,-1.7074796663802715e-06
1.191,0.04493903800383369,-0.4002840838088907,-15.035469535329499,-1.853254116721434e-06
1.192,0.0445387539200248,-0.4152781709792236,-14.98892487442149,-2.0130797160984735e-06
1.193,0.04412347574904558,-0.4302229016266593,-14.940636715005299,-2.188794382560797e-06
1.194,0.04369325284741892,-0.44511638875482895,-14.890610796211504,-2.3825193063140023e-06
1.195,0.04324813645866409,-0.4599568445324686,-14.838853076588848,-2.5967111490341017e-06
1.196,0.04278817961413162,-0.47474449792950973,-14.785369722573446,-2.834225972649549e-06
1.197,0.042313435116202114,-0.4894783099225397,-14.730166873976993,-3.0984089643645077e-06
1.198,0.04182395680627957,-0.5041564118718621,-14.673250791427856,-3.393171479279866e-06
1.199,0.04131980039440771,-0.5187769499041841,-14.614627952838108,-3.7231083638826023e-06
1.2,0.04080102344450353,-0.5333380849125908,-14.554305051686457,-4.093646585291585e-06
1.201,0.04026768535959094,-0.5478379925565707,-14.492288995301273,-4.5112243368306686e-06
1.202,0.039719847367034364,-0.5622748632619904,-14.428586903143533,-4.983514975554981e-06
1.203,0.03915757250377237,-0.5766469022211195,-14.363206105089812,-5.519708678024202e-06
1.204,0.038580925601551255,-0.590952329392606,-14.296154139715263,-6.130868907528757e-06
1.205,0.037989973272158646,-0.6051893795015011,-14.227438752576587,-6.8303865379615065e-06
1.206,0.03738478389265715,-0.6193563020392341,-14.157067894495018,-7.634562412980015e-06
1.207,0.03676542759061791,-0.6334513612636373,-14.085049719839292,-8.563360157515767e-06
1.208,0.036131976229354275,-0.6474728361989215,-14.011392584808638,-9.641386562435383e-06
1.209,0.035484503393155356,-0.6614190206357005,-13.93610504571574,-1.0899178854265635e-05
1.21,0.03482308437251966,-0.6752882231309663,-13.859195857269727,-1.2374909680398436e-05
1.211,0.03414779614938869,-0.6890787670081141,-13.78067397085915,-1.411666631125579e-05
1.212,0.03345871738238058,-0.7027889903569174,-13.700548532834953,-1.61855275072231e-05
1.213,0.03275592839202366,-0.7164172460335526,-13.618828882793448,-1.8659760830035447e-05
1.214,0.03203951114599011,-0.7299619016605745,-13.535524551859316,-2.1640612460922187e-05
1.215,0.031309549244329535,-0.743421339626941,-13.450645260968553,-2.5260388970716763e-05
1.216,0.030566127904702593,-0.7567939570879882,-13.364200919151466,-2.969388173812392e-05
1.217,0.029809333947614605,-0.7700781659654554,-13.27620162181565,-3.5174735306547495e-05
1.218,0.029039255781649148,-0.7832723929474603,-13.186657649028971,-4.2019237189906014e-05
1.219,0.028255983388701687,-0.7963750794885229,-13.095579463802522,-5.066142268276496e-05
1.22,0.027459608309213165,-0.8093846818095429,-13.002977710373624,-6.170571198540553e-05
1.221,0.026650223627403623,-0.8222996708978214,-12.908863212488795,-7.600716632482122e-05
1.222,0.0258279239565058,-0.8351185325070394,-12.813246971686722,-9.47959754565427e-05
1.223,0.024992805423998763,-0.8478397671572795,-12.716140165581253,-0.00011987389226095877
1.224,0.024144965656841485,-0.8604618901350041,-12.617554146144359,-0.00015392923997966266
1.225,0.02328450376670648,-0.8729834314930769,-12.517500437989128,-0.0002010488307978538
1.226,0.022411520335213403,-0.8854029360507418,-12.415990736652722,-0.00026755560445559397
1.227,0.021526117399162662,-0.8977189633936442,-12.31303690687938,-0.00036336945525554837
1.228,0.020628398435769017,-0.9099300878738089,-12.208650980903375,-0.0005041337385077854
1.229,0.01971846834789521,-0.9220348986096627,-12.102845156732,-0.0007141557716162688
1.23,0.018796433449285548,-0.934031999486012,-11.995631796428553,-0.0010289590915287027
1.231,0.017862401449799534,-0.9459200091540647,-11.887023424395295,-0.0014915364374702938
1.232,0.01691648144064547,-0.9576975610314089,-11.77703272565645,-0.0021243909417244028
1.233,0.01595878387961406,-0.9693633033020336,-11.66567254414117,-0.0028497883809642083
1.234,0.014989420576312026,-0.9809158989163084,-11.552955880966515,-0.0033957745880739813
1.235,0.014008504677395717,-0.9923540255910034,-11.438895892720433,-0.003409367615886742
1.236,0.013016150651804713,-1.0036763758092697,-11.323505889744736,-0.0028330360713374673
1.237,0.012012474275995444,-1.0148816568206591,-11.206799334418076,-0.001971640246692761
1.238,0.010997592619174785,-1.0259685906411034,-11.088789839438927,-0.0011194104837516192
1.239,0.00997162402853368,-1.0369359140529366,-10.969491166108568,-0.0003586719501724951
1.24,0.008934688114480744,-1.0477823786048712,-10.84891722261404,0.00037267537456229865
1.241,0.007886905735875872,-1.0585067506120223,-10.727082062311148,0.0011839090354473444
1.242,0.00682839898526385,-1.0691078111558847,-10.603999882007425,0.002149085109047182
1.243,0.005759291174107966,-1.079584356084354,-10.479685020245112,0.0031615040971453073
1.244,0.004679706818023611,-1.0899351960117074,-10.354151955584141,0.0038011424128626134
1.245,0.0035897716220119036,-1.1001591563186208,-10.227415304885106,0.0036505875038817274
1.246,0.002489612465693283,-1.110255077152153,-10.099489821592242,0.0028773444380081545
1.247,0.00137935738854113,-1.1202218134257615,-9.97039039401641,0.0020025635649233483
1.248,0.00025913557511536827,-1.1300582348192867,-9.840132043618066,0.001322899129715577
1.249,-0.0008709226597039185,-1.139763225778967,-9.708729923290242,0.0008683080458395798
1.25,-0.0020106858854828857,-1.1493356855174235,-9.576199315641524,0.0005788637601454012
1.2510000000000001,-0.0031600215710003094,-1.1587745280136776,-9.442555631279035,0.0003952004482843828
1.252,-0.004318796099013987,-1.1680786820131313,-9.307814407091398,0.000276781885197176
1.2530000000000001,-0.005486874781027118,-1.1772470910275863,-9.171991304531732,0.00019864620214680943
1.254,-0.006664121872054705,-1.1862787133352266,-9.035102107900617,0.00014580030319692928
1.2550000000000001,-0.007850400585389931,-1.1951725219806355,-8.897162722629078,0.00010919200611275964
1.256,-0.009045573107370567,-1.2039275047747784,-8.758189173561563,8.326046310640508e-05
1.2570000000000001,-0.010249500612145345,-1.2125426642950194,-8.618197603238913,6.451415993420334e-05
1.258,-0.011462043276440364,-1.2210170178851056,-8.477204270181353,5.0710072965908124e-05
1.2590000000000001,-0.01268306029432547,-1.2293495976551825,-8.335225547171456,4.037459798462222e-05
1.26,-0.013912409891980653,-1.2375394504817787,-8.192277919537133,3.251887093589694e-05
1.2610000000000001,-0.015149949342462433,-1.2455856380078205,-8.048377983434602,2.6466074791576456e-05
1.262,-0.016395534980470253,-1.2534872366426189,-7.903542444131366,2.174443490150898e-05
1.2630000000000001,-0.017649022217112873,-1.2612433375618806,-7.757788114289201,1.8019525969632978e-05
1.264,-0.018910265554674753,-1.2688530467076975,-7.611131912247122,1.5050590685220146e-05
1.2650000000000001,-0.02017911860138245,-1.276315484788559,-7.463590860304366,1.2661820775298963e-05
1.266,-0.02145543408617101,-1.2836297872793383,-7.315182083003371,1.0723141846048081e-05
1.2670000000000001,-0.022739063873450347,-1.290795104421305,-7.16592280541275,9.137145269280103e-06
1.268,-0.024029858977871653,-1.2978106012221144,-7.015830351410273,7.830064388245142e-06
1.2690000000000001,-0.025327669579093767,-1.3046754574558177,-6.864922141965841,6.745454506290211e-06
1.27,-0.026632345036549585,-1.311388867662851,-6.713215693424467,5.839707728330625e-06
1.2710000000000001,-0.027943733904212436,-1.3179500411500469,-6.560728615789251,5.078830544881804e-06
1.272,-0.029261683945362483,-1.324359044387339,-6.407478611004363,4.436101900389354e-06
1.2730000000000001,-0.03058604298974982,-1.3306164511870235,-6.253483373284905,3.890355116926349e-06
1.274,-0.03191665944093684,-1.3367213824078112,-6.098760530123623,3.424698742883585e-06
1.2750000000000001,-0.033253380823344655,-1.342672957914439,-5.943327811238993,3.025555869935457e-06
1.276,-0.034596053781259094,-1.34847032061578,-5.787203048690803,2.6819470717180555e-06
1.2770000000000001,-0.035944524101874875,-1.3541126364648541,-5.630404174200596,2.3849394201041877e-06
1.278,-0.03729863673833973,-1.3595990944588172,-5.4729492164721245,2.127223269382299e-06
1.2790000000000001,-0.03865823583279855,-1.3649289066389723,-5.314856298511796,1.9027848121164393e-06
1.28,-0.040023164739437525,-1.3701013080907583,-5.156143634949125,1.7066509522371263e-06
1.281,-0.041393266047528285,-1.3751155569437596,-4.996829529357176,1.5346892010971862e-06
1.282,-0.04276838160447204,-1.3799709343717022,-4.836932371573018,1.383449740047615e-06
1.283,-0.04414835253884374,-1.3846667445924496,-4.67647063501817,1.2500400186035396e-06
1.284,-0.04553301928343619,-1.3892023148680115,-4.515462874019047,1.132024619777609e-06
1.285,-0.046922221598304205,-1.3935769955045347,-4.353927721127418,1.0273448694471903e-06
1.286,-0.04831579859380874,-1.3977901598523121,-4.191883884440844,9.342539644889062e-07
1.287,-0.04971358875366105,-1.4018412043057733,-4.029350144923133,8.512643670360236e-07
1.288,-0.05111542995796683,-1.4057295483034937,-3.866345353724787,7.771049458264051e-07
1.289,-0.05252115950627032,-1.4094546343281862,-3.7028884295034508,7.106859022888387e-07
1.29,-0.05393061414059851,-1.4130159279067092,-3.538998355744359,6.510699446865014e-07
1.291,-0.05534363006850521,-1.4164129176100584,-3.374694178080789,5.974485001203851e-07
1.292,-0.05676004298611527,-1.419645115053375,-3.209995001614504,5.491220069118776e-07
1.293,-0.05817968810116864,-1.4227120548959384,-3.0449199882362037,5.054835260741308e-07
1.294,-0.059602400156064585,-1.425613294841172,-2.8794883539459786,4.660050634774355e-07
1.295,-0.061028013450905756,-1.4283484156366377,-2.7137193661737484,4.3022611488178395e-07
1.296,-0.062456361866542395,-1.4309170210740427,-2.547632341099721,3.977440404543871e-07
1.297,-0.06388727888761644,-1.4333187379892323,-2.3812466409748314,3.6820595070393304e-07
1.298,-0.06532059762560567,-1.4355532162621951,-2.2145816714412008,3.4130184527201647e-07
1.299,-0.06675615084186787,-1.4376201288170602,-2.0476568788525733,3.1675879389745084e-07
1.3,-0.06819377097068492,-1.4395191716220994,-1.8804917475947767,2.943359870961369e-07
1.301,-0.06963329014230703,-1.4243963350645177,-1.7131057974061596,2.7382051481731184e-07
1.302,-0.07105768647737154,-1.3566113820824448,-1.5474783165847044,2.5210484687631434e-07
1.303,-0.07241429785945398,-1.2884564809412191,-1.3897328070402346,2.2402480567692602e-07
1.304,-0.07370275434039521,-1.2199635577065635,-1.2399122860005574,1.9938719695283375e-07
1.305,-0.07492271789810177,-1.1511646674195375,-1.0980560583602583,1.7765296601494038e-07
1.306,-0.0760738825655213,-1.082091979302284,-0.9641997016835694,1.5837709177873089e-07
1.307,-0.07715597454482359,-1.0127777619353195,-0.838375052927489,1.4118986147324097e-07
1.308,-0.0781687523067589,-0.9432543684103268,-0.7206101968884991,1.2578222053300944e-07
1.309,-0.07911200667516922,-0.8735542214634089,-0.6109294563756715,1.1189422747318373e-07
1.31,-0.07998556089663264,-0.803709798592733,-0.5093533841124827,9.9305891760191e-08
